B.E.	wide/2:CPS		B.E.	F 1s/5:CPS		B.E.	O 1s/6:CPS		B.E.	C 1s/7:CPS		
1.013878e+003	2.760000e+004		6.935280e+002	3.850000e+003		5.374780e+002	2.564444e+003		2.939780e+002	1.196667e+003		
1.012878e+003	2.747000e+004		6.934780e+002	4.070000e+003		5.374280e+002	2.586667e+003		2.939280e+002	1.086667e+003		
1.011878e+003	2.733000e+004		6.934280e+002	4.116667e+003		5.373780e+002	2.733333e+003		2.938780e+002	1.220000e+003		
1.010878e+003	2.718000e+004		6.933780e+002	3.983333e+003		5.373280e+002	2.555556e+003		2.938280e+002	1.330000e+003		
1.009878e+003	2.832000e+004		6.933280e+002	3.903333e+003		5.372780e+002	2.780000e+003		2.937780e+002	1.300000e+003		
1.008878e+003	2.733000e+004		6.932780e+002	3.950000e+003		5.372280e+002	2.733333e+003		2.937280e+002	1.136667e+003		
1.007878e+003	2.685000e+004		6.932280e+002	3.986667e+003		5.371780e+002	2.600000e+003		2.936780e+002	1.223333e+003		
1.006878e+003	2.755000e+004		6.931780e+002	4.080000e+003		5.371280e+002	2.528889e+003		2.936280e+002	1.233333e+003		
1.005878e+003	2.711000e+004		6.931280e+002	4.020000e+003		5.370780e+002	2.626667e+003		2.935780e+002	1.156667e+003		
1.004878e+003	2.776000e+004		6.930780e+002	4.046667e+003		5.370280e+002	2.660000e+003		2.935280e+002	1.233333e+003		
1.003878e+003	2.777000e+004		6.930280e+002	3.953333e+003		5.369780e+002	2.640000e+003		2.934780e+002	1.270000e+003		
1.002878e+003	2.771000e+004		6.929780e+002	4.076667e+003		5.369280e+002	2.664444e+003		2.934280e+002	1.273333e+003		
1.001878e+003	2.822000e+004		6.929280e+002	3.796667e+003		5.368780e+002	2.715556e+003		2.933780e+002	1.220000e+003		
1.000878e+003	2.778000e+004		6.928780e+002	4.030000e+003		5.368280e+002	2.604444e+003		2.933280e+002	1.336667e+003		
9.998780e+002	2.843000e+004		6.928280e+002	3.963333e+003		5.367780e+002	2.820000e+003		2.932780e+002	1.370000e+003		
9.988780e+002	2.747000e+004		6.927780e+002	3.896667e+003		5.367280e+002	2.691111e+003		2.932280e+002	1.433333e+003		
9.978780e+002	2.761000e+004		6.927280e+002	4.190000e+003		5.366780e+002	2.617778e+003		2.931780e+002	1.323333e+003		
9.968780e+002	2.853000e+004		6.926780e+002	4.213333e+003		5.366280e+002	2.628889e+003		2.931280e+002	1.363333e+003		
9.958780e+002	2.784000e+004		6.926280e+002	4.103333e+003		5.365780e+002	2.655556e+003		2.930780e+002	1.286667e+003		
9.948780e+002	2.761000e+004		6.925780e+002	4.026667e+003		5.365280e+002	2.708889e+003		2.930280e+002	1.376667e+003		
9.938780e+002	2.803000e+004		6.925280e+002	4.063333e+003		5.364780e+002	2.746667e+003		2.929780e+002	1.500000e+003		
9.928780e+002	2.756000e+004		6.924780e+002	4.190000e+003		5.364280e+002	2.671111e+003		2.929280e+002	1.330000e+003		
9.918780e+002	2.762000e+004		6.924280e+002	4.236667e+003		5.363780e+002	2.695556e+003		2.928780e+002	1.336667e+003		
9.908780e+002	2.782000e+004		6.923780e+002	4.213333e+003		5.363280e+002	2.742222e+003		2.928280e+002	1.520000e+003		
9.898780e+002	2.748000e+004		6.923280e+002	4.313333e+003		5.362780e+002	2.828889e+003		2.927780e+002	1.520000e+003		
9.888780e+002	2.685000e+004		6.922780e+002	4.173333e+003		5.362280e+002	2.828889e+003		2.927280e+002	1.606667e+003		
9.878780e+002	2.736000e+004		6.922280e+002	4.276667e+003		5.361780e+002	2.802222e+003		2.926780e+002	1.696667e+003		
9.868780e+002	2.688000e+004		6.921780e+002	4.280000e+003		5.361280e+002	2.826667e+003		2.926280e+002	1.670000e+003		
9.858780e+002	2.715000e+004		6.921280e+002	4.480000e+003		5.360780e+002	2.886667e+003		2.925780e+002	1.663333e+003		
9.848780e+002	2.766000e+004		6.920780e+002	4.363333e+003		5.360280e+002	2.888889e+003		2.925280e+002	1.716667e+003		
9.838780e+002	2.768000e+004		6.920280e+002	4.583333e+003		5.359780e+002	2.813333e+003		2.924780e+002	1.700000e+003		
9.828780e+002	2.785000e+004		6.919780e+002	4.213333e+003		5.359280e+002	2.828889e+003		2.924280e+002	1.786667e+003		
9.818780e+002	2.773000e+004		6.919280e+002	4.256667e+003		5.358780e+002	2.762222e+003		2.923780e+002	1.886667e+003		
9.808780e+002	2.829000e+004		6.918780e+002	4.413333e+003		5.358280e+002	2.842222e+003		2.923280e+002	2.126667e+003		
9.798780e+002	2.896000e+004		6.918280e+002	4.293333e+003		5.357780e+002	2.802222e+003		2.922780e+002	2.060000e+003		
9.788780e+002	2.847000e+004		6.917780e+002	4.333333e+003		5.357280e+002	2.897778e+003		2.922280e+002	2.130000e+003		
9.778780e+002	2.927000e+004		6.917280e+002	4.340000e+003		5.356780e+002	2.951111e+003		2.921780e+002	2.210000e+003		
9.768780e+002	2.887000e+004		6.916780e+002	4.443333e+003		5.356280e+002	3.015556e+003		2.921280e+002	2.320000e+003		
9.758780e+002	2.813000e+004		6.916280e+002	4.633333e+003		5.355780e+002	2.977778e+003		2.920780e+002	2.343333e+003		
9.748780e+002	2.825000e+004		6.915780e+002	4.773333e+003		5.355280e+002	3.091111e+003		2.920280e+002	2.470000e+003		
9.738780e+002	2.857000e+004		6.915280e+002	4.733333e+003		5.354780e+002	3.053333e+003		2.919780e+002	2.456667e+003		
9.728780e+002	2.767000e+004		6.914780e+002	4.886667e+003		5.354280e+002	3.115556e+003		2.919280e+002	2.633333e+003		
9.718780e+002	2.841000e+004		6.914280e+002	4.863333e+003		5.353780e+002	3.091111e+003		2.918780e+002	2.753333e+003		
9.708780e+002	2.787000e+004		6.913780e+002	4.860000e+003		5.353280e+002	3.135556e+003		2.918280e+002	2.830000e+003		
9.698780e+002	2.777000e+004		6.913280e+002	4.970000e+003		5.352780e+002	3.142222e+003		2.917780e+002	2.823333e+003		
9.688780e+002	2.729000e+004		6.912780e+002	4.960000e+003		5.352280e+002	3.271111e+003		2.917280e+002	2.980000e+003		
9.678780e+002	2.600000e+004		6.912280e+002	5.123333e+003		5.351780e+002	3.302222e+003		2.916780e+002	3.060000e+003		
9.668780e+002	2.608000e+004		6.911780e+002	5.420000e+003		5.351280e+002	3.237778e+003		2.916280e+002	3.100000e+003		
9.658780e+002	2.678000e+004		6.911280e+002	5.456667e+003		5.350780e+002	3.411111e+003		2.915780e+002	3.080000e+003		
9.648780e+002	2.642000e+004		6.910780e+002	5.543333e+003		5.350280e+002	3.577778e+003		2.915280e+002	3.223333e+003		
9.638780e+002	2.628000e+004		6.910280e+002	5.776667e+003		5.349780e+002	3.722222e+003		2.914780e+002	3.266667e+003		
9.628780e+002	2.572000e+004		6.909780e+002	5.873333e+003		5.349280e+002	3.631111e+003		2.914280e+002	3.260000e+003		
9.618780e+002	2.592000e+004		6.909280e+002	6.180000e+003		5.348780e+002	3.844444e+003		2.913780e+002	3.463333e+003		
9.608780e+002	2.600000e+004		6.908780e+002	6.350000e+003		5.348280e+002	3.855556e+003		2.913280e+002	3.470000e+003		
9.598780e+002	2.604000e+004		6.908280e+002	6.810000e+003		5.347780e+002	3.993333e+003		2.912780e+002	3.483333e+003		
9.588780e+002	2.531000e+004		6.907780e+002	6.996667e+003		5.347280e+002	4.102222e+003		2.912280e+002	3.646667e+003		
9.578780e+002	2.504000e+004		6.907280e+002	6.970000e+003		5.346780e+002	4.260000e+003		2.911780e+002	3.946667e+003		
9.568780e+002	2.625000e+004		6.906780e+002	7.470000e+003		5.346280e+002	4.251111e+003		2.911280e+002	4.050000e+003		
9.558780e+002	2.599000e+004		6.906280e+002	7.803333e+003		5.345780e+002	4.562222e+003		2.910780e+002	4.063333e+003		
9.548780e+002	2.643000e+004		6.905780e+002	8.240000e+003		5.345280e+002	4.613333e+003		2.910280e+002	4.320000e+003		
9.538780e+002	2.576000e+004		6.905280e+002	8.863333e+003		5.344780e+002	4.757778e+003		2.909780e+002	4.546667e+003		
9.528780e+002	2.524000e+004		6.904780e+002	9.080000e+003		5.344280e+002	5.026667e+003		2.909280e+002	4.740000e+003		
9.518780e+002	2.593000e+004		6.904280e+002	9.436667e+003		5.343780e+002	5.060000e+003		2.908780e+002	5.173333e+003		
9.508780e+002	2.626000e+004		6.903780e+002	1.006667e+004		5.343280e+002	5.160000e+003		2.908280e+002	5.610000e+003		
9.498780e+002	2.559000e+004		6.903280e+002	1.066333e+004		5.342780e+002	5.471111e+003		2.907780e+002	5.803333e+003		
9.488780e+002	2.548000e+004		6.902780e+002	1.169333e+004		5.342280e+002	5.788889e+003		2.907280e+002	6.600000e+003		
9.478780e+002	2.584000e+004		6.902280e+002	1.226333e+004		5.341780e+002	6.022222e+003		2.906780e+002	6.863333e+003		
9.468780e+002	2.561000e+004		6.901780e+002	1.272333e+004		5.341280e+002	6.113333e+003		2.906280e+002	7.493333e+003		
9.458780e+002	2.502000e+004		6.901280e+002	1.332000e+004		5.340780e+002	6.666667e+003		2.905780e+002	7.753333e+003		
9.448780e+002	2.550000e+004		6.900780e+002	1.453667e+004		5.340280e+002	6.764444e+003		2.905280e+002	8.313333e+003		
9.438780e+002	2.581000e+004		6.900280e+002	1.552000e+004		5.339780e+002	6.826667e+003		2.904780e+002	8.980000e+003		
9.428780e+002	2.539000e+004		6.899780e+002	1.631333e+004		5.339280e+002	7.122222e+003		2.904280e+002	9.966667e+003		
9.418780e+002	2.520000e+004		6.899280e+002	1.716000e+004		5.338780e+002	7.511111e+003		2.903780e+002	1.032000e+004		
9.408780e+002	2.620000e+004		6.898780e+002	1.834333e+004		5.338280e+002	7.904444e+003		2.903280e+002	1.113333e+004		
9.398780e+002	2.646000e+004		6.898280e+002	1.954000e+004		5.337780e+002	7.997778e+003		2.902780e+002	1.197667e+004		
9.388780e+002	2.556000e+004		6.897780e+002	2.058000e+004		5.337280e+002	8.275556e+003		2.902280e+002	1.272333e+004		
9.378780e+002	2.565000e+004		6.897280e+002	2.271000e+004		5.336780e+002	8.542222e+003		2.901780e+002	1.358333e+004		
9.368780e+002	2.638000e+004		6.896780e+002	2.383000e+004		5.336280e+002	9.104444e+003		2.901280e+002	1.431667e+004		
9.358780e+002	2.606000e+004		6.896280e+002	2.493333e+004		5.335780e+002	9.277778e+003		2.900780e+002	1.473333e+004		
